SourceFile,FileName,Make,Model,Orientation,FNumber,ExposureProgram,ExposureTime,ISO,ApertureValue,Flash,FocalLength,DigitalZoomRatio,SceneCaptureType,ImageWidth,ImageHeight
./Note 1 Wide 2/20221024_140008.jpg,20221024_140008.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140011(0).jpg,20221024_140011(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140022.jpg,20221024_140022.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/39,640,1.5,No Flash,4.3 mm,1,Standard,4032,3024
./Note 1 Wide 2/20221024_140036.jpg,20221024_140036.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135954(0).jpg,20221024_135954(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140003(0).jpg,20221024_140003(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135734.jpg,20221024_135734.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135958(0).jpg,20221024_135958(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135735.jpg,20221024_135735.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140209.jpg,20221024_140209.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140023.jpg,20221024_140023.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/39,640,1.5,No Flash,4.3 mm,1,Standard,4032,3024
./Note 1 Wide 2/20221024_140027.jpg,20221024_140027.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140033.jpg,20221024_140033.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140001(0).jpg,20221024_140001(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135720(0).jpg,20221024_135720(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135731.jpg,20221024_135731.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140013(0).jpg,20221024_140013(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135956(0).jpg,20221024_135956(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135724.jpg,20221024_135724.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135718.jpg,20221024_135718.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140032.jpg,20221024_140032.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140026.jpg,20221024_140026.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140030.jpg,20221024_140030.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140024.jpg,20221024_140024.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140018.jpg,20221024_140018.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/39,640,1.5,No Flash,4.3 mm,1,Standard,4032,3024
./Note 1 Wide 2/20221024_135732.jpg,20221024_135732.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135733.jpg,20221024_135733.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135727.jpg,20221024_135727.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140019.jpg,20221024_140019.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/39,640,1.5,No Flash,4.3 mm,1,Standard,4032,3024
./Note 1 Wide 2/20221024_140025.jpg,20221024_140025.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140031.jpg,20221024_140031.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140028.jpg,20221024_140028.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140014.jpg,20221024_140014.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140000.jpg,20221024_140000.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135716.jpg,20221024_135716.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140203.jpg,20221024_140203.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/39,500,1.5,No Flash,4.3 mm,1,Standard,4032,3024
./Note 1 Wide 2/20221024_140001.jpg,20221024_140001.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140015.jpg,20221024_140015.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140029.jpg,20221024_140029.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140003.jpg,20221024_140003.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140017.jpg,20221024_140017.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135715.jpg,20221024_135715.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135737(0).jpg,20221024_135737(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140032(0).jpg,20221024_140032(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135714.jpg,20221024_135714.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140016.jpg,20221024_140016.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140002.jpg,20221024_140002.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140006.jpg,20221024_140006.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140012.jpg,20221024_140012.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140210.jpg,20221024_140210.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140006(0).jpg,20221024_140006(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135738.jpg,20221024_135738.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135710.jpg,20221024_135710.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135739(0).jpg,20221024_135739(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135711.jpg,20221024_135711.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135739.jpg,20221024_135739.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140030(0).jpg,20221024_140030(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140013.jpg,20221024_140013.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140007.jpg,20221024_140007.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140011.jpg,20221024_140011.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140005.jpg,20221024_140005.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140207.jpg,20221024_140207.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135713.jpg,20221024_135713.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135712.jpg,20221024_135712.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140206.jpg,20221024_140206.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140212.jpg,20221024_140212.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140004.jpg,20221024_140004.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140010.jpg,20221024_140010.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135952.jpg,20221024_135952.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140026(0).jpg,20221024_140026(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135723(0).jpg,20221024_135723(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,500,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135953.jpg,20221024_135953.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135951.jpg,20221024_135951.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135950.jpg,20221024_135950.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135954.jpg,20221024_135954.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135955.jpg,20221024_135955.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135957.jpg,20221024_135957.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140036(0).jpg,20221024_140036(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_140028(0).jpg,20221024_140028(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135956.jpg,20221024_135956.jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Note 1 Wide 2/20221024_135949(0).jpg,20221024_135949(0).jpg,samsung,SM-N970U,Rotate 90 CW,1.5,Program AE,1/40,640,1.5,No Flash,4.3 mm,,Standard,4032,3024
./Samsung Galaxy S21-1 (black)/f22_1816x4032/20210319_151824.jpg,20210319_151824.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/59,250,2.2,No Flash,2.2 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/f22_1816x4032/20210319_151821.jpg,20210319_151821.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/59,250,2.2,No Flash,2.2 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/f22_1816x4032/20210319_151823.jpg,20210319_151823.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/59,250,2.2,No Flash,2.2 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/f22_1816x4032/20210319_151822.jpg,20210319_151822.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/59,250,2.2,No Flash,2.2 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/f22_1816x4032/20210319_151822(0).jpg,20210319_151822(0).jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/59,250,2.2,No Flash,2.2 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/telephoto_f2_1816×4032/20210319_151808.jpg,20210319_151808.jpg,samsung,SM-G991U1,Rotate 90 CW,2.0,Program AE,1/59,125,2.0,No Flash,5.9 mm,3,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/telephoto_f2_1816×4032/20210319_151809.jpg,20210319_151809.jpg,samsung,SM-G991U1,Rotate 90 CW,2.0,Program AE,1/59,125,2.0,No Flash,5.9 mm,3,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/telephoto_f2_1816×4032/20210319_151812.jpg,20210319_151812.jpg,samsung,SM-G991U1,Rotate 90 CW,2.0,Program AE,1/59,125,2.0,No Flash,5.9 mm,3,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/telephoto_f2_1816×4032/20210319_151810.jpg,20210319_151810.jpg,samsung,SM-G991U1,Rotate 90 CW,2.0,Program AE,1/59,125,2.0,No Flash,5.9 mm,3,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/telephoto_f2_1816×4032/20210319_151811.jpg,20210319_151811.jpg,samsung,SM-G991U1,Rotate 90 CW,2.0,Program AE,1/59,125,2.0,No Flash,5.9 mm,3,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/f22_2208x2944/20210319_151833.jpg,20210319_151833.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/30,640,2.2,No Flash,3.3 mm,1.23,Standard,2944,2208
./Samsung Galaxy S21-1 (black)/f22_2208x2944/20210319_151831.jpg,20210319_151831.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/30,640,2.2,No Flash,3.3 mm,1.23,Standard,2944,2208
./Samsung Galaxy S21-1 (black)/f22_2208x2944/20210319_151830.jpg,20210319_151830.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/30,640,2.2,No Flash,3.3 mm,1.23,Standard,2944,2208
./Samsung Galaxy S21-1 (black)/f22_2208x2944/20210319_151834.jpg,20210319_151834.jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/30,640,2.2,No Flash,3.3 mm,1.23,Standard,2944,2208
./Samsung Galaxy S21-1 (black)/f22_2208x2944/20210319_151833(0).jpg,20210319_151833(0).jpg,samsung,SM-G991U1,Rotate 90 CW,2.2,Program AE,1/30,640,2.2,No Flash,3.3 mm,1.23,Standard,2944,2208
./Samsung Galaxy S21-1 (black)/wide_f18_1816x4032/20210319_151818.jpg,20210319_151818.jpg,samsung,SM-G991U1,Rotate 90 CW,1.8,Program AE,1/119,250,1.8,No Flash,5.4 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/wide_f18_1816x4032/20210319_151815.jpg,20210319_151815.jpg,samsung,SM-G991U1,Rotate 90 CW,1.8,Program AE,1/119,250,1.8,No Flash,5.4 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/wide_f18_1816x4032/20210319_151814.jpg,20210319_151814.jpg,samsung,SM-G991U1,Rotate 90 CW,1.8,Program AE,1/119,250,1.8,No Flash,5.4 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/wide_f18_1816x4032/20210319_151816.jpg,20210319_151816.jpg,samsung,SM-G991U1,Rotate 90 CW,1.8,Program AE,1/119,250,1.8,No Flash,5.4 mm,1,Standard,4032,1816
./Samsung Galaxy S21-1 (black)/wide_f18_1816x4032/20210319_151817.jpg,20210319_151817.jpg,samsung,SM-G991U1,Rotate 90 CW,1.8,Program AE,1/119,250,1.8,No Flash,5.4 mm,1,Standard,4032,1816
./Note1_Selfie/20221024_141837.jpg,20221024_141837.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141823.jpg,20221024_141823.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141822.jpg,20221024_141822.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141836.jpg,20221024_141836.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141752(0).jpg,20221024_141752(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141847(0).jpg,20221024_141847(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141824(0).jpg,20221024_141824(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141820.jpg,20221024_141820.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141834.jpg,20221024_141834.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141740(0).jpg,20221024_141740(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141855(0).jpg,20221024_141855(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141836(0).jpg,20221024_141836(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141835.jpg,20221024_141835.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141821.jpg,20221024_141821.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141809.jpg,20221024_141809.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141812(0).jpg,20221024_141812(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141849(0).jpg,20221024_141849(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141834(0).jpg,20221024_141834(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141742(0).jpg,20221024_141742(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141825.jpg,20221024_141825.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141831.jpg,20221024_141831.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141819.jpg,20221024_141819.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141845(0).jpg,20221024_141845(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141750(0).jpg,20221024_141750(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141818.jpg,20221024_141818.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141830.jpg,20221024_141830.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141824.jpg,20221024_141824.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141832.jpg,20221024_141832.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141826.jpg,20221024_141826.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141749.jpg,20221024_141749.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141748.jpg,20221024_141748.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141827.jpg,20221024_141827.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141833.jpg,20221024_141833.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141748(1).jpg,20221024_141748(1).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141818(0).jpg,20221024_141818(0).jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
./Note1_Selfie/20221024_141854.jpg,20221024_141854.jpg,samsung,SM-N970U,Rotate 90 CW,2.4,Program AE,1/60,500,2.4,No Flash,3.3 mm,1.23,Standard,2944,2208
